DOID,Disease_Name,Chemical_Name,Chemical_ID,Direct_Evidence,PubMed_IDs
DOID:11512,Budd-Chiari Syndrome,fondaparinux,C438268,therapeutic,20160369
DOID:1679,Cystitis,Formaldehyde,D005557,therapeutic,566262|6134004
DOID:824,Periodontitis,Formaldehyde,D005557,therapeutic,12751685
DOID:11121,Pulpitis,Formaldehyde,D005557,therapeutic,12751685
DOID:365,Urinary Bladder Diseases,Formaldehyde,D005557,therapeutic,4203163
DOID:11165,Warts,Formaldehyde,D005557,therapeutic,16415283
DOID:8478,Actinomycosis,Imipenem,D015378,therapeutic,15155214
DOID:11405,Corynebacterium Infections,Imipenem,D015378,therapeutic,15155214
DOID:9470,"Meningitis, Bacterial",Imipenem,D015378,therapeutic,16000513
DOID:2841,Asthma,formoterol,C012629,therapeutic,10967152|12113382|18023335|9759798
DOID:820,Myocarditis,formoterol,C012629,therapeutic,16908771
DOID:3083,"Pulmonary Disease, Chronic Obstructive",formoterol,C012629,therapeutic,10516540|18035867|19011503
DOID:3021,Acute Kidney Injury,Leucovorin,D002955,therapeutic,15984523|16326413|17519458|17609630|1838364|19131789|9638991
DOID:13382,"Anemia, Megaloblastic",Leucovorin,D002955,therapeutic,21310276|21310277|4005162|8124920
DOID:4961,Bone Marrow Diseases,Leucovorin,D002955,therapeutic,666479
DOID:184,Bone Neoplasms,Leucovorin,D002955,therapeutic,6970616|740209
DOID:1612,Breast Neoplasms,Leucovorin,D002955,therapeutic,11202810|17348454|6603024|9071336|9348575
DOID:8584,Burkitt Lymphoma,Leucovorin,D002955,therapeutic,18782177
DOID:2044,Drug-Induced Liver Injury,Leucovorin,D002955,therapeutic,18173932
DOID:0050486,Exanthema,Leucovorin,D002955,therapeutic,6607976
DOID:3119,Gastrointestinal Neoplasms,Leucovorin,D002955,therapeutic,15272225|2236732|8518040
DOID:9993,Hypoglycemia,Leucovorin,D002955,therapeutic,18173932
DOID:0060058,Lymphoma,Leucovorin,D002955,therapeutic,1519928
DOID:8538,"Lymphoma, Large B-Cell, Diffuse",Leucovorin,D002955,therapeutic,7857106
DOID:14067,"Malaria, Falciparum",Leucovorin,D002955,therapeutic,4922770
DOID:890,Mitochondrial Encephalomyopathies,Leucovorin,D002955,therapeutic,18058625
DOID:1089,Neural Tube Defects,Leucovorin,D002955,therapeutic,12692401|1810574|3110521
DOID:3347,Osteosarcoma,Leucovorin,D002955,therapeutic,16164401|310278|3461742|3465876|3875390|6582805|6602269|6971958|7949255|8569964
DOID:9036,Parotid Neoplasms,Leucovorin,D002955,therapeutic,6603024
DOID:1074,Renal Insufficiency,Leucovorin,D002955,therapeutic,9164227
DOID:0060123,Soft Tissue Neoplasms,Leucovorin,D002955,therapeutic,6970616
DOID:92,Speech Disorders,Leucovorin,D002955,therapeutic,6584197
DOID:319,Spinal Cord Diseases,Leucovorin,D002955,therapeutic,19821069
DOID:363,Uterine Neoplasms,Leucovorin,D002955,therapeutic,6603024
DOID:11832,Seizures,Forskolin,D005576,therapeutic,2755280
DOID:526,HIV Infections,fosamprenavir,C426859,therapeutic,16639341|20660842
DOID:1909,Melanoma,fosbretabulin,C058728,therapeutic,20389300
DOID:2394,Ovarian Neoplasms,fosbretabulin,C058728,therapeutic,20389300
DOID:5409,Small Cell Lung Carcinoma,fosbretabulin,C058728,therapeutic,20389300
DOID:526,HIV Infections,Foscarnet,D017245,therapeutic,11050094|11362904|7949502
DOID:12157,"Meningitis, Aseptic",Foscarnet,D017245,therapeutic,11197578
DOID:13141,Uveitis,Foscarnet,D017245,therapeutic,9761526
DOID:10763,Hypertension,fosfedil,C035950,therapeutic,6890824
DOID:1485,Cystic Fibrosis,Fosfomycin,D005578,therapeutic,19747007
DOID:2921,Glomerulonephritis,Fosfomycin,D005578,therapeutic,12680319
DOID:12556,"Kidney Tubular Necrosis, Acute",Fosfomycin,D005578,therapeutic,1778857
DOID:9470,"Meningitis, Bacterial",Fosfomycin,D005578,therapeutic,10349306|2232144|3850855
DOID:874,"Pneumonia, Bacterial",Fosfomycin,D005578,therapeutic,17661075
DOID:576,Proteinuria,Fosfomycin,D005578,therapeutic,12680319
DOID:11400,Pyelonephritis,Fosfomycin,D005578,therapeutic,7461697
DOID:1074,Renal Insufficiency,Fosfomycin,D005578,therapeutic,1778857
DOID:5082,Fibrosis,Fosinopril,D017328,therapeutic,12411096
DOID:6000,Heart Failure,Fosinopril,D017328,therapeutic,17337423|9141231
DOID:10763,Hypertension,Fosinopril,D017328,therapeutic,10200870|12829880|12925427|12954926|15262902|16502517|17337423|18769283|7720355|8362773|8931831|9736437
DOID:576,Proteinuria,Fosinopril,D017328,therapeutic,17803470
DOID:11832,Seizures,Fosinopril,D017328,therapeutic,22107891
DOID:7725,"Epilepsy, Tonic-Clonic",fosphenytoin,C043114,therapeutic,11118803|15955964
DOID:11832,Seizures,fosphenytoin,C043114,therapeutic,19854616
DOID:1909,Melanoma,fotemustine,C054368,therapeutic,11135225|15020614|15522559|16225601|16273263|17239242
DOID:11396,Pulmonary Edema,FPL 55712,C006312,therapeutic,2125593
DOID:10763,Hypertension,FR 139317,C079574,therapeutic,9931093
DOID:5082,Liver Cirrhosis,FR 167653,C104334,therapeutic,17334410
DOID:2841,Asthma,FR 173657,C105311,therapeutic,12706475
DOID:9970,Obesity,FR 64822,C073992,therapeutic,8022116
DOID:9477,Pulmonary Embolism,Free Radical Scavengers,D016166,therapeutic,1329250
DOID:674,Cleft Palate,Freund's Adjuvant,D005620,therapeutic,11091363
DOID:1089,Neural Tube Defects,Freund's Adjuvant,D005620,therapeutic,11091363
DOID:6364,Migraine Disorders,frovatriptan,C108128,therapeutic,15383196
DOID:3021,Acute Kidney Injury,"fructose-1,6-diphosphate",C029063,therapeutic,20419391
DOID:114,Heart Diseases,"fructose-1,6-diphosphate",C029063,therapeutic,3197802
DOID:11832,Seizures,"fructose-1,6-diphosphate",C029063,therapeutic,17978042
DOID:3407,Carotid Artery Diseases,"fructus schizandrae, radix ginseng, radix ophiopogonis drug combination",C009252,therapeutic,19557931
DOID:820,Myocarditis,"fructus schizandrae, radix ginseng, radix ophiopogonis drug combination",C009252,therapeutic,19557931
DOID:10808,Stomach Ulcer,fucoidan,C007789,therapeutic,15138204|18209962|19788892
DOID:2044,Drug-Induced Liver Injury,fucoxanthin,C025164,therapeutic,23358145
DOID:1168,Hyperlipidemias,fucoxanthin,C025164,therapeutic,20519145
DOID:557,Kidney Diseases,fullerol C60(OH)24,C408042,therapeutic,19066422
DOID:1612,Breast Neoplasms,fulvestrant,C070081,therapeutic,18984771
DOID:1002,Endometritis,Furazolidone,D005664,therapeutic,1108409
DOID:10718,Giardiasis,Furazolidone,D005664,therapeutic,9564507
DOID:12375,Bronchopneumonia,Furosemide,D005665,therapeutic,958099
DOID:12930,"Cardiomyopathy, Dilated",Furosemide,D005665,therapeutic,18628775|9838955
DOID:3363,Coronary Artery Disease,Furosemide,D005665,therapeutic,758516
DOID:1679,Cystitis,Furosemide,D005665,therapeutic,12762384
DOID:13832,"Ductus Arteriosus, Patent",Furosemide,D005665,therapeutic,3816491
DOID:10763,Hypertension,Furosemide,D005665,therapeutic,1157286|14970374|2792935|2915770|357764|448877|599795|6089308|635611|6366805|648737|6761057|6788266|7035987|7560723|7611276|781602|869273|877641|9143594|9292339
DOID:10591,"Hypertension, Pregnancy-Induced",Furosemide,D005665,therapeutic,16612254
DOID:1073,"Hypertension, Renal",Furosemide,D005665,therapeutic,3143437
DOID:3401,Inappropriate ADH Syndrome,Furosemide,D005665,therapeutic,12368705
DOID:5082,Liver Cirrhosis,Furosemide,D005665,therapeutic,634773|759067
DOID:11502,Mitral Valve Insufficiency,Furosemide,D005665,therapeutic,9838955
DOID:1184,Nephrotic Syndrome,Furosemide,D005665,therapeutic,10444806|4885080|844248|9647514
DOID:11396,Pulmonary Edema,Furosemide,D005665,therapeutic,8001214|9645186
DOID:11394,"Respiratory Distress Syndrome, Adult",Furosemide,D005665,therapeutic,12394941|15912074|16096441
DOID:4676,Uremia,Furosemide,D005665,therapeutic,5523460
DOID:12849,Autistic Disorder,Fursultiamin,D005666,therapeutic,12195231
DOID:8778,Crohn Disease,Fusidic Acid,D005672,therapeutic,1420741
DOID:1019,Osteomyelitis,Fusidic Acid,D005672,therapeutic,11823554|3608735
DOID:2316,Brain Ischemia,GABA-A Receptor Agonists,D058785,therapeutic,9344559
DOID:543,Dystonia,GABA-A Receptor Agonists,D058785,therapeutic,18349207
DOID:2377,Multiple Sclerosis,GABA-A Receptor Agonists,D058785,therapeutic,9711203
DOID:13366,Stiff-Person Syndrome,GABA-A Receptor Agonists,D058785,therapeutic,12821743
DOID:543,Dystonia,GABA-B Receptor Agonists,D058786,therapeutic,19240673
DOID:1094,Hyperkinesis,GABA Modulators,D018757,therapeutic,7584717
DOID:3312,Bipolar Disorder,gabapentin,C040029,therapeutic,19573494
DOID:308,"Epilepsies, Myoclonic",gabapentin,C040029,therapeutic,3659116
DOID:1826,Epilepsy,gabapentin,C040029,therapeutic,16675199|17013910
DOID:12382,"Epilepsy, Complex Partial",gabapentin,C040029,therapeutic,14733874
DOID:7725,"Epilepsy, Tonic-Clonic",gabapentin,C040029,therapeutic,11118803|11691708|3659116
DOID:9240,Erythromelalgia,gabapentin,C040029,therapeutic,19549232|22170168
DOID:4990,Essential Tremor,gabapentin,C040029,therapeutic,10768633|15644468|15765150|19497322
DOID:6364,Migraine Disorders,gabapentin,C040029,therapeutic,12352283|12585731|18759728|18803445
DOID:14330,Parkinson Disease,gabapentin,C040029,therapeutic,15190235
DOID:13268,Porphyrias,gabapentin,C040029,therapeutic,20714961
DOID:1811,Reflex Sympathetic Dystrophy,gabapentin,C040029,therapeutic,10442276|11392062
DOID:0050425,Restless Legs Syndrome,gabapentin,C040029,therapeutic,18855926
DOID:11832,Seizures,gabapentin,C040029,therapeutic,10454489|10698845|11446366|11586030|12352283|14730090|14978727|15866510|15919102|16962289|17011125|17499921|18065162|18684224|19713257|21341546|22107891|9054293
DOID:12098,Trigeminal Neuralgia,gabapentin,C040029,therapeutic,19224505
DOID:409,Liver Diseases,Gabexate,D016670,therapeutic,15830285
DOID:1094,Hyperkinesis,gaboxadol,C015542,therapeutic,12009036
DOID:2044,Drug-Induced Liver Injury,gadolinium chloride,C038958,therapeutic,12516873|12683084|12963478|16581537|17391827|22157104
DOID:557,Kidney Diseases,gadolinium chloride,C038958,therapeutic,17391827
DOID:13580,Cholestasis,Galactosamine,D005688,therapeutic,16554370
DOID:4195,Hyperglycemia,galangin,C037032,therapeutic,21708140
DOID:2018,Hyperinsulinism,galangin,C037032,therapeutic,21708140
DOID:10652,Alzheimer Disease,Galantamine,D005702,therapeutic,12220392|16274397|16914529|17414243|17926835|18506913
DOID:12849,Autistic Disorder,Galantamine,D005702,therapeutic,17069550
DOID:8725,"Dementia, Vascular",Galantamine,D005702,therapeutic,12220392
DOID:1094,Hyperkinesis,Galantamine,D005702,therapeutic,12721372
DOID:8927,Learning Disorders,Galantamine,D005702,therapeutic,17851187
DOID:11832,Seizures,Galantamine,D005702,therapeutic,19647007
DOID:9452,Fatty Liver,Gallic Acid,D005707,therapeutic,18571153
DOID:10603,Glucose Intolerance,Gallic Acid,D005707,therapeutic,21078310
DOID:4195,Hyperglycemia,Gallic Acid,D005707,therapeutic,21078310
DOID:1168,Hyperlipidemias,Gallic Acid,D005707,therapeutic,18571153
DOID:5844,Myocardial Infarction,Gallic Acid,D005707,therapeutic,19146839
DOID:3347,Osteosarcoma,Gallic Acid,D005707,therapeutic,22387266
DOID:26,Pancreatic Diseases,Gallic Acid,D005707,therapeutic,21078310
DOID:12678,Hypercalcemia,gallium nitrate,C027235,therapeutic,16622738|16837906
DOID:3394,Myocardial Ischemia,Gallopamil,D005711,therapeutic,1686696
DOID:7148,"Arthritis, Rheumatoid",gamisopoonghwanghyul-tang,C500218,therapeutic,15658607
DOID:11832,Seizures,gamma-Endorphin,D018823,therapeutic,1700951
DOID:11832,Seizures,gamma-glutamylglycine,C028929,therapeutic,2872934
DOID:2044,Drug-Induced Liver Injury,gamma-sitosterol,C025473,therapeutic,23287313
DOID:2841,Asthma,gamma-Tocopherol,D024504,therapeutic,17854713
DOID:11832,Seizures,ganaxolone,C105051,therapeutic,12921865|9262314
DOID:3021,Acute Kidney Injury,Ganciclovir,D015774,therapeutic,7802522
DOID:9588,Encephalitis,Ganciclovir,D015774,therapeutic,21320836
DOID:2043,Hepatitis B,Ganciclovir,D015774,therapeutic,10601065|10895439|11244173|11774835|16759112
DOID:5082,Fibrosis,ganyanping,C477001,therapeutic,12800243
DOID:5082,Liver Cirrhosis,ganyanping,C477001,therapeutic,12800243
DOID:9470,"Meningitis, Bacterial",garenoxacin,C419689,therapeutic,12499193
DOID:8927,Learning Disorders,gastrodin,C045345,therapeutic,9147253
DOID:0050127,Sinusitis,gatifloxacin,C078049,therapeutic,11765309
DOID:401,"Tuberculosis, Multidrug-Resistant",gatifloxacin,C078049,therapeutic,18283911
DOID:9538,Multiple Myeloma,GCS-100,C505531,therapeutic,16166312
DOID:1240,Leukemia,gedunin,C106014,therapeutic,21381696
DOID:3910,Adenocarcinoma of lung,gefitinib,C419708,therapeutic,16115929|16824645|17270025|18271929
DOID:1612,Breast Neoplasms,gefitinib,C419708,therapeutic,14679152|18089711|23061908
DOID:3908,"Carcinoma, Non-Small-Cell Lung",gefitinib,C419708,therapeutic,14501391|14639003|15196742|15496427|16115929|16230376|16824645|17166623|17290066|18347146|19233551|19803472|20005069|20097187|20404966|20837450|21440325|21655094|21904575|22286583|22787411|22787412
DOID:2671,"Carcinoma, Transitional Cell",gefitinib,C419708,therapeutic,16813948
DOID:6432,"Hypertension, Pulmonary",gefitinib,C419708,therapeutic,18424623
DOID:263,Kidney Neoplasms,gefitinib,C419708,therapeutic,18625569
DOID:2645,Mesothelioma,gefitinib,C419708,therapeutic,21787763
DOID:2394,Ovarian Neoplasms,gefitinib,C419708,therapeutic,14639003
DOID:11054,Urinary Bladder Neoplasms,gefitinib,C419708,therapeutic,16813948
DOID:1612,Breast Neoplasms,gemcitabine,C056507,therapeutic,12006518|12592360|15581045|17039268|17430667|18382427|21193969|21482494
DOID:4552,"Carcinoma, Large Cell",gemcitabine,C056507,therapeutic,12796036
DOID:3908,"Carcinoma, Non-Small-Cell Lung",gemcitabine,C056507,therapeutic,10526274|10928183|11135224|11712802|11955654|12365019|14977831|15231858|15274404|15751647|16689991|17338432|17805486|21464154|21590444|9500323
DOID:3587,"Carcinoma, Pancreatic Ductal",gemcitabine,C056507,therapeutic,21613822
DOID:1749,"Carcinoma, Squamous Cell",gemcitabine,C056507,therapeutic,9303059
DOID:2671,"Carcinoma, Transitional Cell",gemcitabine,C056507,therapeutic,11113764
DOID:3304,Germinoma,gemcitabine,C056507,therapeutic,16991134
DOID:3525,"Infarction, Middle Cerebral Artery",gemcitabine,C056507,therapeutic,19427843
DOID:2645,Mesothelioma,gemcitabine,C056507,therapeutic,10528031|10690391|17403553|21503595|21645609|21757252
DOID:9538,Multiple Myeloma,gemcitabine,C056507,therapeutic,16969509
DOID:2394,Ovarian Neoplasms,gemcitabine,C056507,therapeutic,12324937|15370618|16490239|17081186|17929123|18695262|20798562
DOID:5409,Small Cell Lung Carcinoma,gemcitabine,C056507,therapeutic,11325490|19262592
DOID:11054,Urinary Bladder Neoplasms,gemcitabine,C056507,therapeutic,10569619|11113764|14981929|15370618|15371876|19007378|21970881
DOID:1936,Atherosclerosis,Gemfibrozil,D015248,therapeutic,9690910
DOID:3363,Coronary Artery Disease,Gemfibrozil,D015248,therapeutic,11123853|16511610
DOID:3393,Coronary Disease,Gemfibrozil,D015248,therapeutic,2045526
DOID:4248,Coronary Stenosis,Gemfibrozil,D015248,therapeutic,15657157
DOID:1168,Hyperlipidemias,Gemfibrozil,D015248,therapeutic,11371708|14605512|14742756|1615846|16226225|8000060|8252847|8253419|8417294|9110123
DOID:13810,Hyperlipoproteinemia Type II,Gemfibrozil,D015248,therapeutic,9678787
DOID:1388,Hypoalphalipoproteinemias,Gemfibrozil,D015248,therapeutic,11701466|15657157
DOID:9119,"Leukemia, Myeloid, Acute",gemtuzumab,C406061,therapeutic,12497211|12921496
DOID:8692,"Leukemia, Promyelocytic, Acute",gemtuzumab,C406061,therapeutic,17107899|19075265
DOID:2043,Hepatitis B,GenHevac B Pasteur,C075656,therapeutic,18036104|1837646|1840243
DOID:3910,Adenocarcinoma of lung,Genistein,D019833,therapeutic,22626855
DOID:5844,Myocardial Infarction,Genistein,D019833,therapeutic,17141266
DOID:11476,Osteoporosis,Genistein,D019833,therapeutic,19401787
DOID:2394,Ovarian Neoplasms,Genistein,D019833,therapeutic,19005980
DOID:813,"Arthritis, Infectious",Gentamicins,D005839,therapeutic,11171681
DOID:9446,Cholangitis,Gentamicins,D005839,therapeutic,12571406
DOID:682,Compartment Syndromes,Gentamicins,D005839,therapeutic,18606349
DOID:4692,Endophthalmitis,Gentamicins,D005839,therapeutic,2275936
DOID:4079,Heart Valve Diseases,Gentamicins,D005839,therapeutic,6426359
DOID:9111,"Leishmaniasis, Cutaneous",Gentamicins,D005839,therapeutic,10219319
DOID:5082,Liver Cirrhosis,Gentamicins,D005839,therapeutic,634773
DOID:9849,Meniere Disease,Gentamicins,D005839,therapeutic,11700197|141554|14501459|14974857|16285268|16749606|17511170|18084826|19923806
DOID:9470,"Meningitis, Bacterial",Gentamicins,D005839,therapeutic,21119097|785039
DOID:1019,Osteomyelitis,Gentamicins,D005839,therapeutic,20391819
DOID:10754,Otitis Media,Gentamicins,D005839,therapeutic,8915412
DOID:8283,Peritonitis,Gentamicins,D005839,therapeutic,15877673|7827199
DOID:874,"Pneumonia, Bacterial",Gentamicins,D005839,therapeutic,17325906
DOID:11400,Pyelonephritis,Gentamicins,D005839,therapeutic,2880436|7235657
DOID:1285,Rectal Diseases,Gentamicins,D005839,therapeutic,4850936
DOID:399,Tuberculosis,Gentamicins,D005839,therapeutic,5489186
DOID:11832,Seizures,geraniol,C007836,therapeutic,17976969
DOID:674,Cleft Palate,geranylgeranylacetone,C031049,therapeutic,15340226
DOID:11111,Hydronephrosis,geranylgeranylacetone,C031049,therapeutic,15340226
DOID:10808,Stomach Ulcer,geranylgeranylacetone,C031049,therapeutic,17189318
DOID:1612,Breast Neoplasms,gingerol,C007845,therapeutic,17683926
DOID:10603,Glucose Intolerance,gingerol,C007845,therapeutic,22285432
DOID:4195,Hyperglycemia,gingerol,C007845,therapeutic,22285432
DOID:10652,Alzheimer Disease,Ginkgo biloba extract 761,C063170,therapeutic,12396081
DOID:557,Kidney Diseases,Ginkgo biloba extract 761,C063170,therapeutic,16236146
DOID:8927,Learning Disorders,Ginkgo biloba extract 761,C063170,therapeutic,10672254
DOID:3602,Neurotoxicity Syndromes,Ginkgo biloba extract 761,C063170,therapeutic,21827809
DOID:10762,"Hypertension, Portal",ginkgolide B,C045856,therapeutic,16409839
DOID:576,Proteinuria,ginkgolide B,C045856,therapeutic,3622604
DOID:365,Urinary Bladder Diseases,ginkgolide B,C045856,therapeutic,9006340
DOID:1307,Dementia,ginsenoside Rb1,C442759,therapeutic,20564503
DOID:1094,Hyperkinesis,ginsenoside Rb1,C442759,therapeutic,10418781|9559335|9643450
DOID:557,Kidney Diseases,ginsenoside Rd,C049863,therapeutic,9933756
DOID:1307,Dementia,ginsenoside Rg1,C035054,therapeutic,20564503
DOID:1094,Hyperkinesis,ginsenoside Rg1,C035054,therapeutic,9559335|9643450
DOID:8927,Learning Disorders,ginsenoside Rg1,C035054,therapeutic,18308784|22484447
DOID:1094,Hyperkinesis,ginsenoside Rg2,C026474,therapeutic,10418781
DOID:9970,Obesity,glabridin,C107601,therapeutic,22967722
DOID:9351,Diabetes Mellitus,Gliclazide,D005907,therapeutic,14871415
DOID:4195,Hyperglycemia,Gliclazide,D005907,therapeutic,18380531
DOID:2018,Hyperinsulinism,Gliclazide,D005907,therapeutic,18380531
DOID:5844,Myocardial Infarction,Gliclazide,D005907,therapeutic,18697569
DOID:2044,Drug-Induced Liver Injury,Gliotoxin,D005912,therapeutic,19739265
DOID:9351,Diabetes Mellitus,Glipizide,D005913,therapeutic,11384921|16443079|17446233
DOID:4194,Glucose Metabolism Disorders,Glipizide,D005913,therapeutic,17462097
DOID:114,Heart Diseases,Glucagon,D005934,therapeutic,18684803
DOID:8283,Peritonitis,Glucans,D005936,therapeutic,19804847
DOID:13774,Addison Disease,Glucocorticoids,D005938,therapeutic,1561189
DOID:7148,"Arthritis, Rheumatoid",Glucocorticoids,D005938,therapeutic,71639
DOID:2841,Asthma,Glucocorticoids,D005938,therapeutic,14641354|3058451
DOID:2773,"Dermatitis, Contact",Glucocorticoids,D005938,therapeutic,3705662
DOID:999,Eosinophilia,Glucocorticoids,D005938,therapeutic,2258302
DOID:12678,Hypercalcemia,Glucocorticoids,D005938,therapeutic,16886663
DOID:850,Lung Diseases,Glucocorticoids,D005938,therapeutic,11972431
DOID:9074,"Lupus Erythematosus, Systemic",Glucocorticoids,D005938,therapeutic,71639
DOID:9538,Multiple Myeloma,Glucocorticoids,D005938,therapeutic,16166312|20351701|20979938
DOID:437,Myasthenia Gravis,Glucocorticoids,D005938,therapeutic,2112245|3256814
DOID:10952,Nephritis,Glucocorticoids,D005938,therapeutic,10870665
