Disease_Name,DOID,Gene_Symbol
pars planitis,DOID:12731,HLA-A
pars planitis,DOID:12731,HLA-B
pars planitis,DOID:12731,HLA-DRB1
intermediate uveitis,DOID:12732,CTLA4
intermediate uveitis,DOID:12732,IFNG
intermediate uveitis,DOID:12732,IL10
migraine without aura,DOID:12783,APOE
migraine without aura,DOID:12783,ATP1A2
migraine without aura,DOID:12783,CACNA1A
migraine without aura,DOID:12783,CACNA1E
migraine without aura,DOID:12783,CACNB2
migraine without aura,DOID:12783,CALCA
migraine without aura,DOID:12783,COMT
migraine without aura,DOID:12783,CTLA4
migraine without aura,DOID:12783,DRD1
migraine without aura,DOID:12783,DRD2
migraine without aura,DOID:12783,DRD3
migraine without aura,DOID:12783,DRD4
migraine without aura,DOID:12783,DRD5
migraine without aura,DOID:12783,ESR1
migraine without aura,DOID:12783,GABRE
migraine without aura,DOID:12783,HLA-DQB1
migraine without aura,DOID:12783,HLA-DRB1
migraine without aura,DOID:12783,HTR1B
migraine without aura,DOID:12783,HTR2A
migraine without aura,DOID:12783,IL1A
migraine without aura,DOID:12783,IL6
migraine without aura,DOID:12783,KCNK2
migraine without aura,DOID:12783,KCNQ3
migraine without aura,DOID:12783,KCNS3
migraine without aura,DOID:12783,LDLR
migraine without aura,DOID:12783,LRP1
migraine without aura,DOID:12783,MAOA
migraine without aura,DOID:12783,MEF2D
migraine without aura,DOID:12783,MTHFR
migraine without aura,DOID:12783,SCN5A
migraine without aura,DOID:12783,SCN9A
migraine without aura,DOID:12783,SLC6A4
migraine without aura,DOID:12783,TAC1
migraine without aura,DOID:12783,TNF
migraine without aura,DOID:12783,KCNB2
migraine without aura,DOID:12783,ATP2C2
migraine without aura,DOID:12783,KCNE2
migraine without aura,DOID:12783,ASTN2
migraine without aura,DOID:12783,CLIC5
migraine without aura,DOID:12783,GABRQ
migraine without aura,DOID:12783,KCNK12
migraine without aura,DOID:12783,TRPM8
migraine without aura,DOID:12783,PHACTR1
migraine without aura,DOID:12783,MGR4
diabetic polyneuropathy,DOID:12785,ADH1B
diabetic polyneuropathy,DOID:12785,PARP1
diabetic polyneuropathy,DOID:12785,ADRA2B
diabetic polyneuropathy,DOID:12785,AGER
diabetic polyneuropathy,DOID:12785,AGT
diabetic polyneuropathy,DOID:12785,AGTR1
diabetic polyneuropathy,DOID:12785,AGTR2
diabetic polyneuropathy,DOID:12785,ALDH2
diabetic polyneuropathy,DOID:12785,AKR1B1
diabetic polyneuropathy,DOID:12785,APOB
diabetic polyneuropathy,DOID:12785,APOC3
diabetic polyneuropathy,DOID:12785,APOE
diabetic polyneuropathy,DOID:12785,CASP3
diabetic polyneuropathy,DOID:12785,CAT
diabetic polyneuropathy,DOID:12785,CHRM2
diabetic polyneuropathy,DOID:12785,CTLA4
diabetic polyneuropathy,DOID:12785,ACE
diabetic polyneuropathy,DOID:12785,DRD3
diabetic polyneuropathy,DOID:12785,GNB3
diabetic polyneuropathy,DOID:12785,GPX1
diabetic polyneuropathy,DOID:12785,GRM5
diabetic polyneuropathy,DOID:12785,GSTM1
diabetic polyneuropathy,DOID:12785,GSTT1
diabetic polyneuropathy,DOID:12785,HFE
diabetic polyneuropathy,DOID:12785,HP
diabetic polyneuropathy,DOID:12785,IL10
diabetic polyneuropathy,DOID:12785,INS
diabetic polyneuropathy,DOID:12785,INSR
diabetic polyneuropathy,DOID:12785,LPL
diabetic polyneuropathy,DOID:12785,MME
diabetic polyneuropathy,DOID:12785,MMP2
diabetic polyneuropathy,DOID:12785,MMP9
diabetic polyneuropathy,DOID:12785,MTHFR
diabetic polyneuropathy,DOID:12785,MT-TL1
diabetic polyneuropathy,DOID:12785,NOS1
diabetic polyneuropathy,DOID:12785,NOS3
diabetic polyneuropathy,DOID:12785,NTF3
diabetic polyneuropathy,DOID:12785,TNFRSF11B
diabetic polyneuropathy,DOID:12785,POLG
diabetic polyneuropathy,DOID:12785,PPARG
diabetic polyneuropathy,DOID:12785,SELE
diabetic polyneuropathy,DOID:12785,SELL
diabetic polyneuropathy,DOID:12785,SGK1
diabetic polyneuropathy,DOID:12785,SLC2A1
diabetic polyneuropathy,DOID:12785,SOD1
diabetic polyneuropathy,DOID:12785,SOD2
diabetic polyneuropathy,DOID:12785,SOD3
diabetic polyneuropathy,DOID:12785,HNF1A
diabetic polyneuropathy,DOID:12785,HNF1B
diabetic polyneuropathy,DOID:12785,TGFB1
diabetic polyneuropathy,DOID:12785,TLR4
diabetic polyneuropathy,DOID:12785,TNF
diabetic polyneuropathy,DOID:12785,TNFRSF1B
diabetic polyneuropathy,DOID:12785,UCP1
diabetic polyneuropathy,DOID:12785,UCP2
diabetic polyneuropathy,DOID:12785,UCP3
diabetic polyneuropathy,DOID:12785,VDR
diabetic polyneuropathy,DOID:12785,VEGFA
diabetic polyneuropathy,DOID:12785,ADIPOQ
diabetic polyneuropathy,DOID:12785,CAPN10
diabetic polyneuropathy,DOID:12785,C10ORF2
diabetic polyneuropathy,DOID:12785,NCALD
diabetic polyneuropathy,DOID:12785,SUMO4
diabetic polyneuropathy,DOID:12785,ALDRL2
diabetic polyneuropathy,DOID:12785,NOS2A
diabetic polyneuropathy,DOID:12785,TCF1
diabetic polyneuropathy,DOID:12785,TCF2
diabetic polyneuropathy,DOID:12785,VEGF
ocular motility disease,DOID:1279,COMT
ocular motility disease,DOID:1279,DRD3
ocular motility disease,DOID:1279,NRG1
ocular motility disease,DOID:1279,SLC6A3
mucopolysaccharidosis,DOID:12798,CREBBP
mucopolysaccharidosis,DOID:12798,GALNS
mucopolysaccharidosis,DOID:12798,IDUA
mucopolysaccharidosis,DOID:12798,RPS27
mucopolysaccharidosis II,DOID:12799,IDS
mucopolysaccharidosis VI,DOID:12800,ARSA
mucopolysaccharidosis VI,DOID:12800,ARSB
mucopolysaccharidosis III,DOID:12801,GNS
mucopolysaccharidosis III,DOID:12801,NAGLU
mucopolysaccharidosis III,DOID:12801,SGSH
mucopolysaccharidosis III,DOID:12801,HGSNAT
mucopolysaccharidosis I,DOID:12802,IDUA
mucopolysaccharidosis VII,DOID:12803,GUSB
mucopolysaccharidosis IV,DOID:12804,ALPL
mucopolysaccharidosis IV,DOID:12804,BGLAP
mucopolysaccharidosis IV,DOID:12804,GALNS
mucopolysaccharidosis IV,DOID:12804,GLB1
quadriplegia,DOID:12835,PMP22
quadriplegia,DOID:12835,SLC16A2
thyroid crisis,DOID:12837,GABRA3
Guillain-Barre syndrome,DOID:12842,APOE
Guillain-Barre syndrome,DOID:12842,CD1A
Guillain-Barre syndrome,DOID:12842,CD1D
Guillain-Barre syndrome,DOID:12842,CD1E
Guillain-Barre syndrome,DOID:12842,CD14
Guillain-Barre syndrome,DOID:12842,FCGR2A
Guillain-Barre syndrome,DOID:12842,FCGR3A
Guillain-Barre syndrome,DOID:12842,FCGR3B
Guillain-Barre syndrome,DOID:12842,NR3C1
Guillain-Barre syndrome,DOID:12842,HLA-DQA1
Guillain-Barre syndrome,DOID:12842,HLA-DQB1
Guillain-Barre syndrome,DOID:12842,HLA-DRB1
Guillain-Barre syndrome,DOID:12842,IL10
Guillain-Barre syndrome,DOID:12842,MBL2
Guillain-Barre syndrome,DOID:12842,MMP9
Guillain-Barre syndrome,DOID:12842,TLR4
Guillain-Barre syndrome,DOID:12842,TNF
Guillain-Barre syndrome,DOID:12842,NOS2A
autistic disorder,DOID:12849,AANAT
autistic disorder,DOID:12849,ABAT
autistic disorder,DOID:12849,ACADSB
autistic disorder,DOID:12849,ASIC2
autistic disorder,DOID:12849,ADA
autistic disorder,DOID:12849,ADCY1
autistic disorder,DOID:12849,ADM
autistic disorder,DOID:12849,ADORA2A
autistic disorder,DOID:12849,ADRA1B
autistic disorder,DOID:12849,ADRA2A
autistic disorder,DOID:12849,ADRB2
autistic disorder,DOID:12849,ADSL
autistic disorder,DOID:12849,AGRP
autistic disorder,DOID:12849,ALDH3A1
autistic disorder,DOID:12849,ALDOA
autistic disorder,DOID:12849,APAF1
autistic disorder,DOID:12849,APBA2
autistic disorder,DOID:12849,APC
autistic disorder,DOID:12849,APOE
autistic disorder,DOID:12849,AQP4
autistic disorder,DOID:12849,AR
autistic disorder,DOID:12849,STS
autistic disorder,DOID:12849,ASMT
autistic disorder,DOID:12849,ATP6V0C
autistic disorder,DOID:12849,AVP
autistic disorder,DOID:12849,AVPR1A
autistic disorder,DOID:12849,AVPR1B
autistic disorder,DOID:12849,BCL2
autistic disorder,DOID:12849,BDNF
autistic disorder,DOID:12849,BTD
autistic disorder,DOID:12849,TSPO
autistic disorder,DOID:12849,C4B
autistic disorder,DOID:12849,CACNA1C
autistic disorder,DOID:12849,CALCA
autistic disorder,DOID:12849,CAMK2B
autistic disorder,DOID:12849,CASP3
autistic disorder,DOID:12849,CASP9
autistic disorder,DOID:12849,CAT
autistic disorder,DOID:12849,CCK
autistic disorder,DOID:12849,CD38
autistic disorder,DOID:12849,CDH9
autistic disorder,DOID:12849,CDH10
autistic disorder,DOID:12849,CGA
autistic disorder,DOID:12849,CHRM5
autistic disorder,DOID:12849,CHRNA4
autistic disorder,DOID:12849,CHRNA7
autistic disorder,DOID:12849,CHRNB2
autistic disorder,DOID:12849,CNR1
autistic disorder,DOID:12849,CNR2
autistic disorder,DOID:12849,COMT
autistic disorder,DOID:12849,CP
autistic disorder,DOID:12849,CPA2
autistic disorder,DOID:12849,CSNK1E
autistic disorder,DOID:12849,CYP1A1
autistic disorder,DOID:12849,CYP1B1
autistic disorder,DOID:12849,CYP2D6
autistic disorder,DOID:12849,CYP3A
autistic disorder,DOID:12849,CYP7A1
autistic disorder,DOID:12849,CYP11A1
autistic disorder,DOID:12849,CYP11B1
autistic disorder,DOID:12849,CYP17A1
autistic disorder,DOID:12849,CYP19A1
autistic disorder,DOID:12849,CYP21A2
autistic disorder,DOID:12849,DAB1
autistic disorder,DOID:12849,DAO
autistic disorder,DOID:12849,DBH
autistic disorder,DOID:12849,DCX
autistic disorder,DOID:12849,DDC
autistic disorder,DOID:12849,DHCR7
autistic disorder,DOID:12849,DHFR
autistic disorder,DOID:12849,DLX1
autistic disorder,DOID:12849,DLX2
autistic disorder,DOID:12849,DOCK3
autistic disorder,DOID:12849,DPYD
autistic disorder,DOID:12849,DRD1
autistic disorder,DOID:12849,DRD2
autistic disorder,DOID:12849,DRD3
autistic disorder,DOID:12849,DRD4
autistic disorder,DOID:12849,DRD5
autistic disorder,DOID:12849,EGF
autistic disorder,DOID:12849,EGR2
autistic disorder,DOID:12849,EN2
autistic disorder,DOID:12849,ESR1
autistic disorder,DOID:12849,ESR2
autistic disorder,DOID:12849,EXT1
autistic disorder,DOID:12849,FABP3
autistic disorder,DOID:12849,FABP5
autistic disorder,DOID:12849,FABP7
autistic disorder,DOID:12849,FOXO1
autistic disorder,DOID:12849,FMR1
autistic disorder,DOID:12849,FOSB
autistic disorder,DOID:12849,FRAXA
autistic disorder,DOID:12849,FRAXE
autistic disorder,DOID:12849,FSHB
autistic disorder,DOID:12849,GABBR1
autistic disorder,DOID:12849,GABRA1
autistic disorder,DOID:12849,GABRA2
autistic disorder,DOID:12849,GABRA3
autistic disorder,DOID:12849,GABRA4
autistic disorder,DOID:12849,GABRA5
autistic disorder,DOID:12849,GABRA6
autistic disorder,DOID:12849,GABRB1
autistic disorder,DOID:12849,GABRB3
autistic disorder,DOID:12849,GABRG1
autistic disorder,DOID:12849,GABRG3
autistic disorder,DOID:12849,GAD1
autistic disorder,DOID:12849,GAD2
autistic disorder,DOID:12849,GCH1
autistic disorder,DOID:12849,GCHFR
autistic disorder,DOID:12849,GFAP
autistic disorder,DOID:12849,GHR
autistic disorder,DOID:12849,GHSR
autistic disorder,DOID:12849,GJA1
autistic disorder,DOID:12849,GLO1
autistic disorder,DOID:12849,MCHR1
autistic disorder,DOID:12849,GPX1
autistic disorder,DOID:12849,GRIA1
autistic disorder,DOID:12849,GRIK2
autistic disorder,DOID:12849,GRIK3
autistic disorder,DOID:12849,GRIN2A
autistic disorder,DOID:12849,GRM8
autistic disorder,DOID:12849,GRPR
autistic disorder,DOID:12849,GSTM1
autistic disorder,DOID:12849,GSTP1
autistic disorder,DOID:12849,GZMB
autistic disorder,DOID:12849,HCRT
autistic disorder,DOID:12849,HCRTR1
autistic disorder,DOID:12849,HCRTR2
autistic disorder,DOID:12849,HDLBP
autistic disorder,DOID:12849,NRG1
autistic disorder,DOID:12849,HLA-A
autistic disorder,DOID:12849,HLA-B
autistic disorder,DOID:12849,HLA-C
autistic disorder,DOID:12849,HLA-DRB1
autistic disorder,DOID:12849,HOXA1
autistic disorder,DOID:12849,HOXB@
autistic disorder,DOID:12849,HOXB1
autistic disorder,DOID:12849,HOXD@
autistic disorder,DOID:12849,HOXD11
autistic disorder,DOID:12849,HOXD12
autistic disorder,DOID:12849,HOXD13
autistic disorder,DOID:12849,HRAS
autistic disorder,DOID:12849,HES1
autistic disorder,DOID:12849,HSD11B1
autistic disorder,DOID:12849,HSD17B3
autistic disorder,DOID:12849,HSD17B2
autistic disorder,DOID:12849,HSD17B4
autistic disorder,DOID:12849,HTN1
autistic disorder,DOID:12849,HTR1A
autistic disorder,DOID:12849,HTR1B
autistic disorder,DOID:12849,HTR1D
autistic disorder,DOID:12849,HTR1E
autistic disorder,DOID:12849,HTR2A
autistic disorder,DOID:12849,HTR2C
autistic disorder,DOID:12849,HTR3A
autistic disorder,DOID:12849,HTR5A
autistic disorder,DOID:12849,HTR6
autistic disorder,DOID:12849,HTR7
autistic disorder,DOID:12849,IFNG
autistic disorder,DOID:12849,IGF1
autistic disorder,DOID:12849,IGF2
autistic disorder,DOID:12849,IGFBP3
autistic disorder,DOID:12849,IL1RN
autistic disorder,DOID:12849,IL2
autistic disorder,DOID:12849,IL4
autistic disorder,DOID:12849,IL5
autistic disorder,DOID:12849,IL6
autistic disorder,DOID:12849,IL10
autistic disorder,DOID:12849,IL13
autistic disorder,DOID:12849,IL15
autistic disorder,DOID:12849,INPP1
autistic disorder,DOID:12849,ITGA4
autistic disorder,DOID:12849,ITGB3
autistic disorder,DOID:12849,KCND2
autistic disorder,DOID:12849,KCNMA1
autistic disorder,DOID:12849,KCNN3
autistic disorder,DOID:12849,LAMB1
autistic disorder,DOID:12849,LASP1
autistic disorder,DOID:12849,LEP
autistic disorder,DOID:12849,LEPR
autistic disorder,DOID:12849,LHB
autistic disorder,DOID:12849,LHCGR
autistic disorder,DOID:12849,MAOA
autistic disorder,DOID:12849,MAOB
autistic disorder,DOID:12849,MARK1
autistic disorder,DOID:12849,MAZ
autistic disorder,DOID:12849,MBD1
autistic disorder,DOID:12849,MC3R
autistic disorder,DOID:12849,MC4R
autistic disorder,DOID:12849,MCC
autistic disorder,DOID:12849,MCM7
autistic disorder,DOID:12849,MECP2
autistic disorder,DOID:12849,MEF2C
autistic disorder,DOID:12849,MEST
autistic disorder,DOID:12849,MET
autistic disorder,DOID:12849,MIF
autistic disorder,DOID:12849,MOG
autistic disorder,DOID:12849,MTF1
autistic disorder,DOID:12849,MTHFR
autistic disorder,DOID:12849,MTNR1A
autistic disorder,DOID:12849,MTNR1B
autistic disorder,DOID:12849,MTR
autistic disorder,DOID:12849,MTRR
autistic disorder,DOID:12849,MUC1
autistic disorder,DOID:12849,MYO1D
autistic disorder,DOID:12849,NDN
autistic disorder,DOID:12849,DRG1
autistic disorder,DOID:12849,NEUROG1
autistic disorder,DOID:12849,NF1
autistic disorder,DOID:12849,NFIL3
autistic disorder,DOID:12849,NGF
autistic disorder,DOID:12849,NGFR
autistic disorder,DOID:12849,NOS1
autistic disorder,DOID:12849,NOS2
autistic disorder,DOID:12849,NPY
autistic disorder,DOID:12849,NPAS2
autistic disorder,DOID:12849,NPTX2
autistic disorder,DOID:12849,NPY1R
autistic disorder,DOID:12849,NPY2R
autistic disorder,DOID:12849,NPY5R
autistic disorder,DOID:12849,NRCAM
autistic disorder,DOID:12849,NTF3
autistic disorder,DOID:12849,NTF4
autistic disorder,DOID:12849,NTRK1
autistic disorder,DOID:12849,NTRK2
autistic disorder,DOID:12849,NTRK3
autistic disorder,DOID:12849,NR4A2
autistic disorder,DOID:12849,OMG
autistic disorder,DOID:12849,OPRD1
autistic disorder,DOID:12849,OPRK1
autistic disorder,DOID:12849,OPRL1
autistic disorder,DOID:12849,OPRM1
autistic disorder,DOID:12849,OXT
autistic disorder,DOID:12849,OXTR
autistic disorder,DOID:12849,PAH
autistic disorder,DOID:12849,SERPINE1
autistic disorder,DOID:12849,CNTN3
autistic disorder,DOID:12849,PARK2
autistic disorder,DOID:12849,PAX6
autistic disorder,DOID:12849,PCBD1
autistic disorder,DOID:12849,PDE4A
autistic disorder,DOID:12849,PDE4B
autistic disorder,DOID:12849,PECAM1
autistic disorder,DOID:12849,PER1
autistic disorder,DOID:12849,ABCB1
autistic disorder,DOID:12849,PIK3CG
autistic disorder,DOID:12849,PITX1
autistic disorder,DOID:12849,PITX3
autistic disorder,DOID:12849,PLA2G4A
autistic disorder,DOID:12849,PLAUR
autistic disorder,DOID:12849,PNOC
autistic disorder,DOID:12849,POMC
autistic disorder,DOID:12849,PON1
autistic disorder,DOID:12849,POR
autistic disorder,DOID:12849,PPP4C
autistic disorder,DOID:12849,PRF1
autistic disorder,DOID:12849,PRKCB
autistic disorder,DOID:12849,MAPK3
autistic disorder,DOID:12849,PRL
autistic disorder,DOID:12849,PRLR
autistic disorder,DOID:12849,RELN
autistic disorder,DOID:12849,PYY
autistic disorder,DOID:12849,PTEN
autistic disorder,DOID:12849,PTGIR
autistic disorder,DOID:12849,PTGS2
autistic disorder,DOID:12849,PTPRZ1
autistic disorder,DOID:12849,PTS
autistic disorder,DOID:12849,QDPR
autistic disorder,DOID:12849,RAB3A
autistic disorder,DOID:12849,RARA
autistic disorder,DOID:12849,RARB
autistic disorder,DOID:12849,RARG
autistic disorder,DOID:12849,ROBO1
autistic disorder,DOID:12849,ROBO2
autistic disorder,DOID:12849,RORA
autistic disorder,DOID:12849,RPL10
autistic disorder,DOID:12849,RXRA
autistic disorder,DOID:12849,RXRB
autistic disorder,DOID:12849,RXRG
autistic disorder,DOID:12849,RYR3
autistic disorder,DOID:12849,SCN1A
autistic disorder,DOID:12849,SCN2A
autistic disorder,DOID:12849,SCN3A
autistic disorder,DOID:12849,SCN7A
autistic disorder,DOID:12849,SCP2
autistic disorder,DOID:12849,SCT
autistic disorder,DOID:12849,SCG5
autistic disorder,DOID:12849,SHBG
autistic disorder,DOID:12849,SHMT1
autistic disorder,DOID:12849,SLC1A1
autistic disorder,DOID:12849,SLC1A2
autistic disorder,DOID:12849,SLC1A3
autistic disorder,DOID:12849,SLC6A1
autistic disorder,DOID:12849,SLC6A2
autistic disorder,DOID:12849,SLC6A3
autistic disorder,DOID:12849,SLC6A4
autistic disorder,DOID:12849,SLC6A8
autistic disorder,DOID:12849,SLC13A1
autistic disorder,DOID:12849,SLC19A1
autistic disorder,DOID:12849,SMO
autistic disorder,DOID:12849,SNAP25
autistic disorder,DOID:12849,SNRPN
autistic disorder,DOID:12849,SPR
autistic disorder,DOID:12849,SRD5A1
autistic disorder,DOID:12849,SRD5A2
autistic disorder,DOID:12849,STATH
autistic disorder,DOID:12849,STX1A
autistic disorder,DOID:12849,SULT2A1
autistic disorder,DOID:12849,TAC1
autistic disorder,DOID:12849,TCN2
autistic disorder,DOID:12849,TDO2
autistic disorder,DOID:12849,TF
autistic disorder,DOID:12849,TFPI
autistic disorder,DOID:12849,TH
autistic disorder,DOID:12849,NR2E1
autistic disorder,DOID:12849,TNF
autistic disorder,DOID:12849,TNFRSF1B
autistic disorder,DOID:12849,TPH1
autistic disorder,DOID:12849,TSC1
autistic disorder,DOID:12849,TSC2
autistic disorder,DOID:12849,TUB
autistic disorder,DOID:12849,TYR
autistic disorder,DOID:12849,UBE2H
autistic disorder,DOID:12849,UBE3A
autistic disorder,DOID:12849,VEGFA
autistic disorder,DOID:12849,VGF
autistic disorder,DOID:12849,VIP
autistic disorder,DOID:12849,VIPR1
autistic disorder,DOID:12849,VLDLR
autistic disorder,DOID:12849,TRPV1
autistic disorder,DOID:12849,WFS1
autistic disorder,DOID:12849,WNT2
autistic disorder,DOID:12849,XDH
autistic disorder,DOID:12849,XPC
autistic disorder,DOID:12849,YWHAB
autistic disorder,DOID:12849,YWHAZ
autistic disorder,DOID:12849,SLC30A4
autistic disorder,DOID:12849,ST7
autistic disorder,DOID:12849,ST8SIA2
autistic disorder,DOID:12849,KDM5C
autistic disorder,DOID:12849,DOC2A
autistic disorder,DOID:12849,HIRIP3
autistic disorder,DOID:12849,SLC25A12
autistic disorder,DOID:12849,NRP2
autistic disorder,DOID:12849,SYNGAP1
autistic disorder,DOID:12849,PER2
autistic disorder,DOID:12849,CACNA1H
autistic disorder,DOID:12849,CACNA1G
autistic disorder,DOID:12849,MBD4
autistic disorder,DOID:12849,TAF1C
